platform,country_code,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,engagement_total,like_rate,dislike_rate,engagement_per_1k,country_name,publish_month,publish_month_name,publish_day,publish_year
Tiktok,ES,Europe,es,Tech,#Wanderlust,Street Food Tour in Tokyo,DanceWithFatma,trending,Futurist pad,19,17,637122,58899,5358,4532,3756,Android,18,Travel,5,Short,127424.4,2122,0.00841,0.007113,0.005895,27.743288,Thursday,Evening,Regular,"travel, vlog, hidden gems, food tour, guide",91971.6,Mid,Winter,2025-05-08,2025-05,Street Food Tour — Dubai,24,0,13.7,0.806,Samsung,External,0,72545,0.092445,0.003331,113.864,Spain,5,May,8,2025
Tiktok,JP,Asia,ja,Science,#HiddenGems,24 Hours in Cairo,AliChannel,licensed,Cosmic pad,19,23,39663,1468,148,149,329,Android,14,Travel,50,Evergreen,793.26,30,0.003731,0.003757,0.008295,47.354839,Friday,Afternoon,Regular,"travel, food tour, vlog",111539.1,Mid,Spring,2025-05-09,2025-05,Street Food Tour — Cairo,24,0,12.1,0.526,Pixel,ForYou,1,2094,0.037012,0.000756,52.795,Japan,5,May,9,2025
Tiktok,RU,Europe,ru,Education,#StreetFood,I tried making Kunafa,TrueVision,trending,Chalkboard beat,19,52,127189,7646,650,663,1679,iOS,18,Food,4,Short,31797.25,371,0.005111,0.005213,0.013201,20.553763,Tuesday,Evening,Regular,"kitchen, street food, food, recipe, fast",106642.8,Mid,Winter,2025-05-06,2025-05,5-Minute Ramen,14,0,43.9,0.844,Samsung,ForYou,0,10638,0.060115,0.002917,83.639,Russian Federation,5,May,6,2025
Tiktok,GB,Europe,en,Lifestyle,#StreetFood,I tried making Sushi,LeilaChannel,trending,Morning vibe,19,18,37183,1718,171,167,217,Android,15,Food,7,Short,5311.86,25,0.004599,0.004491,0.005836,66.076923,Wednesday,Afternoon,Regular,"recipe, fast, food",103650.5,Mid,Winter,2025-05-07,2025-05,Street Croissant Taste Test ✨,29,1,15.1,0.839,Vivo,ForYou,0,2273,0.046204,0.000672,61.13,United Kingdom,5,May,7,2025
Tiktok,DE,Europe,de,Food,#Foodie,5-Minute Sushi,DailyVlogsFatma,licensed,Street vibe,19,28,157640,9588,731,991,595,iOS,12,Food,11,Medium,14330.91,116,0.004637,0.006286,0.003774,81.948718,Thursday,Afternoon,Regular,"food, recipe, street food, kitchen, fast",150519.5,Mid,Spring,2025-05-08,2025-05,5-Minute Kunafa 🎯,17,1,14.2,0.507,Huawei,Search,0,11905,0.060822,0.000736,75.52,Germany,5,May,8,2025
Tiktok,IT,Europe,it,Gaming,#Wanderlust,Hidden Gems of Paris,NextWorks,original,Trap beat,19,47,470899,31294,3614,3791,2719,Android,14,Travel,7,Short,67271.29,417,0.007675,0.008051,0.005774,74.866029,Thursday,Afternoon,SummerBreak,"guide, food tour, vlog",78592.0,Mid,Summer,2025-05-08,2025-05,Street Food Tour — Seoul,24,0,28.9,0.615,iPhone,Following,0,41418,0.066456,0.000886,87.955,Italy,5,May,8,2025
Tiktok,IN,Asia,hi,Fitness,#FYP,Hidden Gems of Dubai,LiamTV,original,HIIT drums,19,31,44282,3964,421,373,250,Android,2,Travel,3,Short,14760.67,67,0.009507,0.008423,0.005646,58.294118,Saturday,Night,Regular,"vlog, food tour, guide, travel",87413.2,Mid,Spring,2025-05-10,2025-05,Street Food Tour — Seoul,24,0,16.8,0.542,iPhone,ForYou,1,5008,0.089517,0.001513,113.093,India,5,May,10,2025
Youtube,ID,Asia,id,Fashion,#FYP,Hidden Gems of Istanbul,LiamYT,licensed,Pop groove,19,63,17679,853,94,66,91,Android,16,Travel,3,Short,5893.0,80,0.005317,0.003733,0.005147,10.530864,Saturday,Afternoon,SummerBreak,"food tour, hidden gems, guide",92657.1,Mid,Summer,2025-05-10,2025-05,Hidden Gems of Cairo,20,0,35.8,0.568,Samsung,Home,1,1104,0.048249,0.004525,62.447,Indonesia,5,May,10,2025
Youtube,FR,Europe,fr,Music,#StreetFood,I tried making Tacos,NextMedia,original,EDM drop,19,31,50001,1506,148,165,95,Android,23,Food,6,Short,8333.5,116,0.00296,0.0033,0.0019,12.871795,Saturday,Night,Regular,"street food, fast, kitchen, recipe, food",106288.7,Mid,Fall,2025-05-10,2025-05,Street Kunafa Taste Test,24,0,13.8,0.445,iPhone,Search,1,1914,0.030119,0.00232,38.279,France,5,May,10,2025
Youtube,FR,Europe,fr,Music,#HiddenGems,Street Food Tour in London,VividLabs,licensed,Latin vibe,19,65,16365,617,76,65,120,iOS,11,Travel,4,Short,4091.25,81,0.004644,0.003972,0.007333,7.52439,Monday,Morning,Regular,"guide, vlog, travel, food tour",104933.1,Mid,Spring,2025-05-05,2025-05,Street Food Tour — Paris,24,0,39.0,0.6,iPhone,Home,0,878,0.037702,0.00495,53.651,France,5,May,5,2025
Youtube,KR,Asia,ko,Travel,#FYP,24 Hours in Paris,JamesVlogs,licensed,Waves & bells,19,32,28339,1165,177,146,78,iOS,19,Travel,4,Short,7084.75,157,0.006246,0.005152,0.002752,7.373418,Monday,Evening,BackToSchool,"hidden gems, guide, travel, food tour, vlog",130631.3,Mid,Fall,2025-05-05,2025-05,24 Hours in London,18,0,18.0,0.562,iPhone,Suggested,0,1566,0.041109,0.00554,55.26,"Korea, Republic of",5,May,5,2025
Youtube,AU,Oceania,en,Fitness,#Travel,24 Hours in Cairo,FitnessWithYoussef,original,Hype trap,19,49,27725,1033,117,116,66,Android,22,Travel,4,Short,6931.25,52,0.00422,0.004184,0.002381,19.490566,Saturday,Evening,SummerBreak,"guide, food tour, travel",75508.9,Mid,Summer,2025-05-10,2025-05,Street Food Tour — Tokyo,24,0,25.3,0.516,iPhone,Search,1,1332,0.037259,0.001876,48.043,Australia,5,May,10,2025
Tiktok,GB,Europe,en,Tech,#Travel,24 Hours in Tokyo,AmrPro,licensed,Glitch hop,20,13,335882,18879,1647,1717,1912,Android,18,Travel,6,Short,55980.33,183,0.004904,0.005112,0.005692,102.603261,Friday,Evening,BackToSchool,"food tour, guide, travel, vlog, hidden gems",104341.6,Mid,Fall,2025-05-16,2025-05,Hidden Gems of Istanbul 😂,25,1,10.3,0.792,iPhone,ForYou,1,24155,0.056207,0.000545,71.915,United Kingdom,5,May,16,2025
Tiktok,PL,Europe,pl,Tech,#FYP,I tried making Kunafa,LiamTV,original,Futurist pad,20,22,70479,5876,399,665,942,Android,20,Food,58,Evergreen,1215.16,153,0.005661,0.009435,0.013366,38.155844,Wednesday,Evening,Regular,"fast, street food, food, recipe",87413.2,Mid,Winter,2025-05-14,2025-05,Street Kunafa Taste Test 🎵,26,1,13.6,0.618,Samsung,Search,0,7882,0.083372,0.002171,111.835,Poland,5,May,14,2025
Tiktok,PH,Asia,tl,Lifestyle,#Foodie,5-Minute Croissant,AliChannel,trending,Morning vibe,20,17,23061,1428,102,155,88,Android,23,Food,21,Medium,1098.14,51,0.004423,0.006721,0.003816,27.461538,Friday,Night,Regular,"street food, food, recipe",111539.1,Mid,Fall,2025-05-16,2025-05,I tried making Koshari 🧠,24,1,13.3,0.782,Xiaomi,ForYou,1,1773,0.061923,0.002212,76.883,Philippines,5,May,16,2025
Tiktok,ES,Europe,es,Tech,#Wanderlust,Street Food Tour in Seoul,Ava,original,Futurist pad,20,20,205832,22582,3038,2037,2537,Android,15,Travel,3,Short,68610.67,352,0.01476,0.009896,0.012326,63.971671,Friday,Afternoon,SummerBreak,"guide, hidden gems, food tour, vlog",102956.3,Mid,Summer,2025-05-16,2025-05,Hidden Gems of Istanbul 🧠,25,1,14.4,0.72,Xiaomi,ForYou,1,30194,0.109711,0.00171,146.692,Spain,5,May,16,2025
Tiktok,SA,Asia,ar,Beauty,#Recipe,I tried making Kunafa,ChannelJiwoo,original,Ambient glow,20,17,16138,590,45,43,112,iOS,20,Food,19,Medium,849.37,12,0.002788,0.002665,0.00694,45.384615,Monday,Evening,Ramadan,"fast, recipe, kitchen, food",105890.8,Mid,Spring,2025-05-12,2025-05,5-Minute Tacos 🎮,16,1,10.8,0.635,iPhone,Following,0,790,0.03656,0.000744,48.953,Saudi Arabia,5,May,12,2025
Tiktok,KE,Africa,sw,Fashion,#Foodie,I tried making Sushi,YukiYT,licensed,Aesthetic synth,20,23,178386,7012,536,849,766,iOS,15,Food,3,Short,59462.0,281,0.003005,0.004759,0.004294,24.865248,Friday,Afternoon,SummerBreak,"kitchen, recipe, street food, food",107610.4,Mid,Summer,2025-05-16,2025-05,5-Minute Croissant,18,0,16.0,0.696,iPhone,ForYou,1,9163,0.039308,0.001575,51.366,Kenya,5,May,16,2025
Tiktok,IN,Asia,hi,DIY,#HiddenGems,24 Hours in Dubai,GuruLiam,original,Tape measure click,20,21,62773,5076,616,588,330,Android,21,Travel,13,Medium,4828.69,68,0.009813,0.009367,0.005257,73.565217,Thursday,Evening,Regular,"guide, travel, hidden gems, vlog, food tour",81046.4,Mid,Winter,2025-05-15,2025-05,24 Hours in London 🎮,20,1,17.2,0.819,Samsung,Following,0,6610,0.080863,0.001083,105.3,India,5,May,15,2025
Tiktok,SA,Asia,ar,Art,#FYP,Is Ramen worth the hype?,BeautyByAva,original,Paint stroke ASMR,20,42,39497,3583,309,252,714,Android,15,Food,8,Medium,4937.12,28,0.007823,0.00638,0.018077,123.551724,Friday,Afternoon,Ramadan,"kitchen, food, fast, street food, recipe",75207.3,Mid,Spring,2025-05-16,2025-05,I tried making Croissant ✨,26,1,34.9,0.831,Samsung,Search,1,4858,0.090716,0.000709,122.997,Saudi Arabia,5,May,16,2025
Tiktok,NG,Africa,en,Comedy,#StreetFood,5-Minute Sushi,LifeOfLeila,trending,Whistle loop,20,12,52035,4874,486,365,785,iOS,14,Food,3,Short,17345.0,46,0.00934,0.007015,0.015086,103.702128,Friday,Afternoon,Regular,"recipe, street food, food, kitchen, fast",91443.2,Mid,Fall,2025-05-16,2025-05,I tried making Ramen 🏖️,23,1,6.7,0.558,Oppo,ForYou,1,6510,0.093668,0.000884,125.108,Nigeria,5,May,16,2025
Tiktok,JP,Asia,ja,News,#Recipe,Is Kunafa worth the hype?,ProJames,original,Neutral piano,20,17,59895,2514,242,198,155,iOS,16,Food,6,Short,9982.5,86,0.00404,0.003306,0.002588,28.896552,Sunday,Afternoon,HolidaySeason,"kitchen, street food, food",85917.1,Mid,Winter,2025-05-18,2025-05,Street Ramen Taste Test,23,0,11.4,0.671,Pixel,ForYou,1,3109,0.041973,0.001436,51.908,Japan,5,May,18,2025
Tiktok,SE,Europe,sv,Automotive,#Foodie,Is Ramen worth the hype?,DrLeila,trending,Turbo whoosh,20,40,174625,11842,1598,1247,773,Android,21,Food,5,Short,34925.0,470,0.009151,0.007141,0.004427,25.142251,Wednesday,Evening,Regular,"kitchen, food, street food",127922.9,Mid,Fall,2025-05-14,2025-05,5-Minute Kunafa,15,0,27.6,0.69,Samsung,ForYou,0,15460,0.067814,0.002691,88.533,Sweden,5,May,14,2025
Tiktok,AE,Asia,ar,Fitness,#HiddenGems,Street Food Tour in Seoul,MayaVlogs,original,HIIT drums,20,38,95553,4344,299,456,268,Android,19,Travel,53,Evergreen,1802.89,196,0.003129,0.004772,0.002805,22.050761,Sunday,Evening,SummerBreak,"travel, vlog, hidden gems, food tour",132493.2,Mid,Summer,2025-05-18,2025-05,Hidden Gems of Tokyo 💪,22,1,27.8,0.732,Samsung,Search,1,5367,0.045462,0.002051,56.168,United Arab Emirates,5,May,18,2025
Tiktok,SE,Europe,sv,Food,#HiddenGems,24 Hours in Paris,MusicByNoah,trending,Sizzle ASMR,20,31,26699,2171,209,182,134,iOS,20,Travel,12,Medium,2224.92,72,0.007828,0.006817,0.005019,29.739726,Tuesday,Evening,HolidaySeason,"hidden gems, travel, guide, food tour",76801.3,Mid,Winter,2025-05-13,2025-05,Street Food Tour — Istanbul 📱,29,1,15.7,0.506,Oppo,ForYou,0,2696,0.081314,0.002697,100.978,Sweden,5,May,13,2025
Tiktok,AE,Asia,ar,Tech,#Foodie,I tried making Ramen,SofiaTV,licensed,Glitch hop,20,27,19048,1171,165,133,77,Android,20,Food,7,Short,2721.14,52,0.008662,0.006982,0.004042,22.09434,Saturday,Evening,HolidaySeason,"fast, kitchen, recipe",98246.3,Mid,Winter,2025-05-17,2025-05,5-Minute Ramen 🔥,16,1,19.7,0.73,iPhone,ForYou,1,1546,0.061476,0.00273,81.163,United Arab Emirates,5,May,17,2025
Tiktok,KE,Africa,sw,DIY,#Travel,Street Food Tour in Tokyo,StudyWithMaya,trending,Woodshop groove,20,25,71000,3190,450,253,204,Web,9,Travel,4,Short,17750.0,153,0.006338,0.003563,0.002873,20.714286,Tuesday,Morning,Regular,"guide, hidden gems, food tour",101504.2,Mid,Winter,2025-05-13,2025-05,Street Food Tour — Seoul 😂,26,1,20.6,0.824,Desktop,Following,0,4097,0.04493,0.002155,57.704,Kenya,5,May,13,2025
Tiktok,KR,Asia,ko,Finance,#FYP,Is Tacos worth the hype?,AmrShorts,licensed,Ticker tick,20,20,24070,1545,213,154,276,Android,14,Food,14,Medium,1719.29,14,0.008849,0.006398,0.011467,103.0,Friday,Afternoon,SummerBreak,"fast, street food, recipe, kitchen, food",114801.6,Mid,Summer,2025-05-16,2025-05,Street Croissant Taste Test 😂,29,1,14.6,0.73,Xiaomi,ForYou,1,2188,0.064188,0.000582,90.902,"Korea, Republic of",5,May,16,2025
Tiktok,ZA,Africa,en,Comedy,#Travel,24 Hours in Istanbul,OmarChannel,original,Quirky jingle,20,29,121113,7972,763,518,593,iOS,14,Travel,4,Short,30278.25,135,0.0063,0.004277,0.004896,58.617647,Thursday,Afternoon,SummerBreak,"food tour, vlog, guide, travel, hidden gems",99935.9,Mid,Summer,2025-05-15,2025-05,Hidden Gems of Istanbul,23,0,21.2,0.731,Samsung,Following,0,9846,0.065823,0.001115,81.296,South Africa,5,May,15,2025
Tiktok,CN,Asia,zh,Pets,#Travel,Hidden Gems of Istanbul,SofiaChannel,trending,Bark hop,20,14,214685,9623,822,849,594,Android,21,Travel,57,Evergreen,3766.4,350,0.003829,0.003955,0.002767,27.415954,Monday,Evening,Regular,"hidden gems, vlog, guide, travel, food tour",94550.8,Mid,Spring,2025-05-12,2025-05,24 Hours in New York 🔥,22,1,8.1,0.579,Samsung,ForYou,0,11888,0.044824,0.00163,55.374,China,5,May,12,2025
Tiktok,AR,South America,es,Comedy,#StreetFood,Is Ramen worth the hype?,EmilyPro,original,Goofy bass,20,28,87566,3771,390,450,645,iOS,16,Food,3,Short,29188.67,119,0.004454,0.005139,0.007366,31.425,Friday,Afternoon,Regular,"fast, recipe, street food",93745.1,Mid,Spring,2025-05-16,2025-05,Street Koshari Taste Test 🍔,27,1,16.3,0.582,iPhone,External,1,5256,0.043065,0.001359,60.023,Argentina,5,May,16,2025
Youtube,TR,Europe,tr,News,#HiddenGems,Street Food Tour in Dubai,AyakaOfficial,trending,Ticker bed,20,17,41876,2422,186,286,152,iOS,20,Travel,8,Medium,5234.5,194,0.004442,0.00683,0.00363,12.420513,Saturday,Evening,SummerBreak,"vlog, food tour, travel, guide, hidden gems",89114.6,Mid,Summer,2025-05-17,2025-05,Hidden Gems of London 🎮,23,1,7.8,0.459,Samsung,Search,1,3046,0.057837,0.004633,72.739,Türkiye,5,May,17,2025
Youtube,CA,North America,en,Art,#Travel,24 Hours in Seoul,BeyondWorks,original,Indie brush,20,51,97471,3196,239,381,567,Web,19,Travel,8,Medium,12183.88,414,0.002452,0.003909,0.005817,7.701205,Thursday,Evening,Regular,"hidden gems, guide, food tour, travel",109086.8,Mid,Winter,2025-05-15,2025-05,Hidden Gems of Paris,20,0,29.1,0.571,Desktop,Suggested,0,4383,0.032789,0.004247,44.967,Canada,5,May,15,2025
Youtube,MA,Africa,ar,Automotive,#StreetFood,Is Kunafa worth the hype?,StudyWithLina,licensed,Highway synth,20,27,19451,672,90,46,79,iOS,21,Food,6,Short,3241.83,23,0.004627,0.002365,0.004061,28.0,Monday,Evening,HolidaySeason,"food, recipe, kitchen, street food, fast",102851.4,Mid,Winter,2025-05-12,2025-05,5-Minute Kunafa,15,0,16.6,0.615,Samsung,Search,0,887,0.034548,0.001182,45.602,Morocco,5,May,12,2025
Youtube,SA,Asia,ar,Comedy,#FYP,Street Food Tour in Paris,VividMedia,licensed,Clap beat,20,37,110257,4546,569,361,288,iOS,12,Travel,48,Evergreen,2297.02,616,0.005161,0.003274,0.002612,7.367909,Friday,Afternoon,Ramadan,"guide, hidden gems, food tour, vlog",91145.8,Mid,Spring,2025-05-16,2025-05,Hidden Gems of New York,23,0,24.5,0.662,Samsung,Search,1,5764,0.041231,0.005587,52.278,Saudi Arabia,5,May,16,2025
Youtube,SA,Asia,ar,Pets,#StreetFood,I tried making Sushi,TVOlivia,trending,Cute whistle,20,58,130908,5384,736,396,343,Web,8,Food,7,Short,18701.14,636,0.005622,0.003025,0.00262,8.452119,Friday,Morning,Regular,"recipe, food, kitchen, fast",127392.4,Mid,Fall,2025-05-16,2025-05,5-Minute Croissant,18,0,26.4,0.455,Desktop,Search,1,6859,0.041128,0.004858,52.396,Saudi Arabia,5,May,16,2025
Youtube,AU,Oceania,en,Automotive,#Recipe,I tried making Ramen,MrLucas,original,Turbo whoosh,20,63,111164,3815,539,271,398,Android,12,Food,8,Medium,13895.5,367,0.004849,0.002438,0.00358,10.366848,Friday,Afternoon,BackToSchool,"recipe, food, fast, kitchen, street food",92555.6,Mid,Fall,2025-05-16,2025-05,Street Ramen Taste Test 🔥,25,1,28.0,0.444,Samsung,Search,1,5023,0.034319,0.003301,45.185,Australia,5,May,16,2025
Youtube,GB,Europe,en,Music,#Foodie,5-Minute Croissant,TVEmily,licensed,Arabic pop,20,55,66375,3206,330,405,476,Android,15,Food,3,Short,22125.0,79,0.004972,0.006102,0.007171,40.075,Tuesday,Afternoon,Regular,"kitchen, street food, food, fast, recipe",115000.4,Mid,Fall,2025-05-13,2025-05,5-Minute Koshari,16,0,38.3,0.696,iPhone,Suggested,0,4417,0.048301,0.00119,66.546,United Kingdom,5,May,13,2025
Youtube,ZA,Africa,en,Science,#Travel,Hidden Gems of Seoul,LeilaTV,trending,Microscope hum,20,34,362274,9422,892,855,587,iOS,16,Travel,17,Medium,21310.24,961,0.002462,0.00236,0.00162,9.794179,Sunday,Afternoon,HolidaySeason,"food tour, hidden gems, vlog, guide",77534.9,Mid,Winter,2025-05-18,2025-05,Hidden Gems of Paris ⚽,22,1,14.1,0.415,Samsung,Home,1,11756,0.026008,0.002653,32.451,South Africa,5,May,18,2025
Youtube,NL,Europe,nl,Gaming,#FYP,Hidden Gems of Paris,YukiTV,trending,Boss fight theme,20,22,126749,4193,664,435,619,Android,14,Travel,6,Short,21124.83,476,0.005239,0.003432,0.004884,8.790356,Saturday,Afternoon,Regular,"travel, guide, food tour",92871.7,Mid,Spring,2025-05-17,2025-05,Hidden Gems of London ✨,23,1,13.0,0.591,Oppo,Search,1,5911,0.033081,0.003755,46.635,Netherlands,5,May,17,2025
Youtube,CA,North America,en,Science,#Recipe,5-Minute Croissant,StudyWithAmr,trending,Microscope hum,20,48,34765,1257,106,103,164,iOS,23,Food,4,Short,8691.25,102,0.003049,0.002963,0.004717,12.203883,Saturday,Night,Regular,"recipe, kitchen, fast",99317.4,Mid,Fall,2025-05-17,2025-05,5-Minute Sushi,14,0,34.3,0.715,iPhone,Suggested,1,1630,0.036157,0.002934,46.886,Canada,5,May,17,2025
Youtube,KE,Africa,sw,Automotive,#HiddenGems,Street Food Tour in Tokyo,DrSara,original,Highway synth,20,60,30093,1771,201,158,112,iOS,10,Travel,5,Short,6018.6,50,0.006679,0.00525,0.003722,34.72549,Saturday,Morning,BackToSchool,"travel, vlog, guide, food tour",106751.2,Mid,Fall,2025-05-17,2025-05,Street Food Tour — London,25,0,27.1,0.452,Samsung,Suggested,1,2242,0.058851,0.001662,74.502,Kenya,5,May,17,2025
Youtube,KR,Asia,ko,Beauty,#Travel,Hidden Gems of Dubai,InsideLabs,original,Soft glam loop,20,30,348882,13776,1037,1373,2577,Android,17,Travel,7,Short,49840.29,643,0.002972,0.003935,0.007386,21.391304,Tuesday,Evening,Regular,"vlog, food tour, guide, travel",84030.9,Mid,Winter,2025-05-13,2025-05,Street Food Tour — Paris,24,0,15.5,0.517,Samsung,Home,0,18763,0.039486,0.001843,53.78,"Korea, Republic of",5,May,13,2025
Youtube,ID,Asia,id,Fashion,#StreetFood,Is Kunafa worth the hype?,ChannelFatma,licensed,Runway loop,20,50,91136,2205,157,302,419,Android,9,Food,5,Short,18227.2,141,0.001723,0.003314,0.004598,15.528169,Friday,Morning,SummerBreak,"food, fast, street food, recipe, kitchen",98612.5,Mid,Summer,2025-05-16,2025-05,I tried making Kunafa,21,0,32.6,0.652,Other,Search,1,3083,0.024195,0.001547,33.829,Indonesia,5,May,16,2025
Tiktok,TR,Europe,tr,Science,#Travel,Hidden Gems of London,TechieMaya,original,Lab beeps,20,24,72438,5664,479,473,1257,Android,9,Travel,42,Evergreen,1724.71,206,0.006613,0.00653,0.017353,27.362319,Tuesday,Morning,SummerBreak,"guide, travel, hidden gems, food tour, vlog",97915.1,Mid,Summer,2025-05-13,2025-05,Street Food Tour — Tokyo 💪,26,1,18.3,0.763,iPhone,ForYou,0,7873,0.078191,0.002844,108.686,Türkiye,5,May,13,2025
Tiktok,RU,Europe,ru,Fitness,#Travel,24 Hours in New York,StudyWithAva,trending,Cardio loop,20,15,28300,1495,134,188,132,Android,14,Travel,4,Short,7075.0,12,0.004735,0.006643,0.004664,115.0,Tuesday,Afternoon,Regular,"food tour, vlog, travel, hidden gems, guide",99598.4,Mid,Winter,2025-05-13,2025-05,Hidden Gems of Tokyo 📱,22,1,11.7,0.78,Samsung,ForYou,0,1949,0.052827,0.000424,68.869,Russian Federation,5,May,13,2025
Tiktok,IN,Asia,hi,Fashion,#Wanderlust,24 Hours in Istanbul,NextWorks,original,Aesthetic synth,20,28,67877,4184,659,513,384,Android,19,Travel,4,Short,16969.25,138,0.009709,0.007558,0.005657,30.100719,Tuesday,Evening,SummerBreak,"vlog, food tour, travel",78592.0,Mid,Summer,2025-05-13,2025-05,Street Food Tour — Tokyo,24,0,21.6,0.771,Oppo,Following,0,5740,0.061641,0.002033,84.565,India,5,May,13,2025
Tiktok,SA,Asia,ar,News,#StreetFood,I tried making Croissant,LifeOfOlivia,licensed,Neutral piano,20,10,36907,1816,193,211,116,Android,18,Food,10,Medium,3690.7,29,0.005229,0.005717,0.003143,60.533333,Sunday,Evening,BackToSchool,"street food, fast, recipe, kitchen",97042.8,Mid,Fall,2025-05-18,2025-05,Street Ramen Taste Test,23,0,7.0,0.7,iPhone,ForYou,1,2336,0.049205,0.000786,63.294,Saudi Arabia,5,May,18,2025
Tiktok,KE,Africa,sw,Finance,#FYP,5-Minute Sushi,NextHub,licensed,Ticker tick,20,36,69627,5542,501,344,417,Android,20,Food,19,Medium,3664.58,51,0.007195,0.004941,0.005989,106.576923,Friday,Evening,Regular,"recipe, food, street food, kitchen",102133.2,Mid,Fall,2025-05-16,2025-05,5-Minute Tacos 🎮,16,1,29.4,0.817,iPhone,ForYou,1,6804,0.079596,0.000732,97.721,Kenya,5,May,16,2025
Tiktok,ZA,Africa,en,Fashion,#Wanderlust,Street Food Tour in Paris,InsideStudio,licensed,Runway loop,20,44,109711,4762,291,405,313,Android,19,Travel,6,Short,18285.17,142,0.002652,0.003692,0.002853,33.300699,Saturday,Evening,HolidaySeason,"travel, hidden gems, guide, vlog, food tour",99230.0,Mid,Winter,2025-05-17,2025-05,Street Food Tour — New York 🔥,29,1,28.5,0.648,Oppo,Following,1,5771,0.043405,0.001294,52.602,South Africa,5,May,17,2025
Tiktok,JP,Asia,ja,Lifestyle,#FYP,Hidden Gems of London,SofiaShorts,licensed,Morning vibe,20,16,10433,935,109,64,89,iOS,17,Travel,28,Evergreen,372.61,21,0.010448,0.006134,0.008531,42.5,Friday,Evening,SummerBreak,"travel, hidden gems, guide, vlog, food tour",78433.1,Mid,Summer,2025-05-16,2025-05,Street Food Tour — Istanbul,27,0,13.5,0.844,Samsung,ForYou,1,1197,0.089619,0.002013,114.732,Japan,5,May,16,2025
Tiktok,AR,South America,es,Music,#Travel,Hidden Gems of Tokyo,StreetLabs,original,Latin vibe,20,13,101619,7901,1208,949,529,Android,14,Travel,15,Medium,6774.6,273,0.011888,0.009339,0.005206,28.835766,Thursday,Afternoon,BackToSchool,"guide, food tour, hidden gems, vlog",106295.8,Mid,Fall,2025-05-15,2025-05,Street Food Tour — Dubai,24,0,10.5,0.808,iPhone,Following,0,10587,0.077751,0.002687,104.183,Argentina,5,May,15,2025
Tiktok,CN,Asia,zh,Music,#HiddenGems,Hidden Gems of New York,ProJiwoo,trending,K-pop hook,20,28,152614,9971,684,1245,1582,Android,6,Travel,30,Evergreen,5087.13,416,0.004482,0.008158,0.010366,23.911271,Friday,Morning,Regular,"hidden gems, guide, vlog, food tour",86079.6,Mid,Spring,2025-05-16,2025-05,24 Hours in Tokyo,17,0,22.5,0.804,Xiaomi,ForYou,1,13482,0.065335,0.002726,88.341,China,5,May,16,2025
Tiktok,AE,Asia,ar,Beauty,#StreetFood,Is Tacos worth the hype?,InsideWorks,licensed,Ambient glow,20,23,23944,1087,129,82,68,iOS,15,Food,15,Medium,1596.27,7,0.005388,0.003425,0.00284,135.875,Tuesday,Afternoon,SummerBreak,"food, recipe, street food",98432.0,Mid,Summer,2025-05-13,2025-05,Street Croissant Taste Test,27,0,13.1,0.57,Samsung,ForYou,0,1366,0.045398,0.000292,57.05,United Arab Emirates,5,May,13,2025
